caso_id,tomo,tipo_cambio,metodo,old_outcome,new_outcome,old_vp,new_vp,old_n,new_n,old_pet,new_pet,new_firma
337_p712,337,mejora_gano_firma,reversa_con_firma,otro,otro,sin_firma,disidencia,0,5,En su mérito sostuvo que la demandante no puede desconocer l,"Por ello, oída la señora Procuradora Fiscal, se decide: I.- ",Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco (en disidencia)— Carlos S.
337_p1117,337,mejora_gano_firma,reversa_con_firma,otro,revoca,sin_firma,disidencia,0,4,"Por ello, sobre la base del carácter provisorio de estas med","Por ello, oída la señora Procuradora Fiscal, se declara form",Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco (en disidencia)— Carlos S.
337_p1289,337,mejora_gano_firma,reversa_con_firma,otro,procedente,sin_firma,segun_su_voto,0,3,"de conformidad con lo dispuesto en los artículos 8.2.h, 1.1 ","Por ello, y lo concordantemente dictaminado por el señor Pro",Carlos S. Fayt (según su voto)— Juan Carlos Maqueda — E. Raúl Zaffaroni.
337_p1323,337,cambio_outcome,reversa_con_firma,otro,desestima,disidencia,disidencia,5,5,"en consecuencia, la nulidad de la resolución 300/2012 del Co","Por ello, y habiendo dictaminado la señora Procuradora Fisca",Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Carlos S. Fayt (en disid
337_p1337,337,mejora_gano_firma,reversa_con_firma,otro,confirma,sin_firma,disidencia,0,4,"Por ello, es menester recurrir a los principios de leyes aná","Por ello, y habiendo dictaminado la señora Procuradora Fisca",Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco (en disidencia)— Carlos S.
338_p699,338,cambio_outcome,reversa_con_firma,competencia,originaria,unanime,segun_su_voto,3,3,Por los fundamentos y conclusiones del dictamen del señor Pr,"Por ello, habiendo dictaminado la señora Procuradora Fiscal,",Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco (según su voto)— Juan Carl
338_p1258,338,mejora_gano_firma,reversa_con_firma,otro,hace_lugar,sin_firma,disidencia,0,4,"En consecuencia, a diferencia de lo afirmado por la cámara, ","Por todo lo expuesto, oída la señora Procuradora Fiscal y en",Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco (en disidencia)— Carlos S.
338_p1291,338,mejora_mas_jueces,reversa_con_firma,otro,desestima,unanime,segun_su_voto,2,3,"En consecuencia, para accionar invocando –en los términos de","Por ello, habiendo dictaminado la señora Procuradora Fiscal ",Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco (según su voto)— Juan Carl
339_p115,339,mejora_gano_firma,reversa_con_firma,otro,procedente,sin_firma,segun_su_voto,0,3,"En consecuencia, califica la decisión apelada de invasión so","Por ello, y lo concordemente dictaminado por la señora Procu",Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco (según su voto)— Juan Carl
339_p1077,339,mejora_gano_firma,reversa_con_firma,otro,otro,sin_firma,segun_su_voto,0,4,"En consecuencia, debe distinguirse entre el ejercicio del co","Por ello, y habiendo dictaminado la señora Procuradora Gener",Ricardo Luis Lorenzetti – Elena I. Highton de Nolasco – Juan Carlos Maqueda (seg
340_p47,340,mejora_gano_firma,reversa_con_firma,otro,otro,sin_firma,mixed,0,5,"de conformidad con su competencia, la sentencia dictada por ","Por ello, habiendo dictaminado la señora Procuradora General",Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan Carlos Maqueda (en 
340_p114,340,cambio_outcome,reversa_con_firma,otro,revoca,disidencia,disidencia,5,5,"En consecuencia, corresponde considerar que el plazo para in","Por ello, se revoca la resolución de fs. 705. Notifíquese y ",Ricardo Luis Lorenzetti (en disidencia)— Elena I. Highton de Nolasco (en disiden
340_p257,340,mejora_gano_firma,reversa_con_firma,otro,procedente,sin_firma,mixed,0,4,"De conformidad con ello, el Honorable Congreso de la Nación ","Por ello, oída la señora Procuradora Fiscal, se declara proc",Ricardo Luis Lorenzetti (según su voto)— Juan Carlos Maqueda (según su voto)— Ho
340_p493,340,mejora_gano_firma,reversa_con_firma,otro,otro,sin_firma,mixed,0,5,"atento a que la Constitución es una estructura coherente y, ","Por ello, corresponde declarar procedente el recurso extraor",Ricardo Luis Lorenzetti (en disidencia)— Elena I. Highton de Nolasco (en disiden
340_p1038,340,REGRESION_menos_jueces,reversa_con_firma,procedente,procedente,mixed,unanime,6,1,"Por ello, y oída la señora Procuradora Fiscal subrogante, se","Por ello, y oída la señora Procuradora Fiscal subrogante, se",Ricardo Luis Lorenzetti.
340_p1259,340,mejora_gano_firma,reversa_con_firma,otro,hace_lugar,sin_firma,disidencia,0,4,"Por ello estableció “una indemnización, teniendo en consider","Por ello, se hace lugar a la queja, se declara procedente el",Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan Carlos Maqueda — Ho
340_p1581,340,mejora_gano_firma,reversa_con_firma,otro,revoca,sin_firma,segun_su_voto,0,4,"Por estas razones, concluyó que el régimen establecido en el","Por ello, se declaran procedentes los recursos extraordinari",Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan Carlos Maqueda (seg
340_p1695,340,mejora_gano_firma,reversa_con_firma,otro,originaria,sin_firma,disidencia,0,5,"Por lo expuesto, señala que el 80% de los años resultan sign","Por ello, y en ejercicio de las facultades previstas en el a",Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan Carlos Maqueda — Ho
340_p1756,340,mejora_gano_firma,reversa_con_firma,otro,otro,sin_firma,segun_su_voto,0,5,"Por ello, más allá de los imprecisos términos en que fue con","Por ello, oída la señora Procuradora General de la Nación, s",Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan Carlos Maqueda — Ho
340_p1795,340,mejora_gano_firma,reversa_con_firma,otro,otro,sin_firma,disidencia,0,4,"Por estas razones, la disposición 45/09 debe ser declarada i","en consecuencia, de las prácticas religiosas tal como se han",Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan Carlos Maqueda — Ho
340_p2029,340,mejora_mas_jueces,reversa_con_firma,otro,otro,unanime,unanime,4,5,"Por ello, se rechaza la reposición planteada y se reitera la","Por ello, ACORDARON: 1°) Efectuar la designación en la categ","por ante mí, que doy fe. RICARDO LUIS LORENZETTI – ELENA I. HIGHTON DE NOLASCO –"
341_p54,341,mejora_gano_firma,reversa_con_firma,otro,otro,sin_firma,segun_su_voto,0,5,"en consecuencia, la dejan al margen del estándar definido po",Por todo lo expuesto y de conformidad con lo dictaminado por,Ricardo Luis Lorenzetti (según su voto)— Elena I. Highton de Nolasco — Juan Carl
341_p84,341,cambio_outcome,reversa_con_firma,otro,hace_lugar,mixed,mixed,5,5,"En consecuencia, resulta evidente que la interpretación que ","Por ello, y habiendo dictaminado la señora Procuradora Fisca",Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan Carlos Maqueda — Ho
341_p336,341,mejora_gano_firma,reversa_con_firma,otro,otro,sin_firma,segun_su_voto,0,4,"Por ello, corresponde declarar improcedente el recurso extra","Por ello, oído el señor Procurador Fiscal, se resuelve: 1) D",Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan Carlos Maqueda (seg
341_p1017,341,cambio_outcome,reversa_con_firma,otro,confirma,mixed,mixed,5,5,en consecuencia.,"Por lo expuesto, de conformidad con lo dictaminado en lo per",Ricardo Luis Lorenzetti (en disidencia)— Elena I. Highton de Nolasco — Juan Carl
341_p1148,341,cambio_outcome,reversa_con_firma,abstracto,originaria,segun_su_voto,segun_su_voto,5,5,"Por ello, resulta inoficioso todo pronunciamiento sobre la a","Por ello, oída la Procuración General de la Nación, se resue",Ricardo Luis Lorenzetti — Elena I. Highton de Nolasco — Juan Carlos Maqueda — Ho
341_p1485,341,mejora_gano_firma,reversa_con_firma,otro,confirma,sin_firma,disidencia,0,4,"En consecuencia, resulta improcedente la pretensión de que s","Por ello, se confirma la sentencia apelada con el alcance in",Carlos Fernando Rosenkrantz — Elena I. Highton de Nolasco — Juan Carlos Maqueda 
341_p1768,341,mejora_gano_firma,reversa_con_firma,otro,otro,sin_firma,mixed,0,5,"Por ello, si la Corte Suprema ha sostenido desde antaño que ","Por ello, habiendo dictaminado la Procuración General de la ",Carlos Fernando Rosenkrantz (en disidencia)— Elena I. Highton de Nolasco — Juan 
341_p1869,341,mejora_gano_firma,reversa_con_firma,otro,desestima,sin_firma,segun_su_voto,0,5,de conformidad con el estándar de arbitrariedad fijado hace ,"Por ello, y de conformidad en lo pertinente con lo dictamina",Carlos Fernando Rosenkrantz (según su voto)— Elena I. Highton de Nolasco (según 
341_p1924,341,mejora_gano_firma,reversa_con_firma,otro,otro,sin_firma,mixed,0,5,de conformidad con la protección especial que ha otorgado la,"Por ello, el Tribunal resuelve: 1) Declarar formalmente admi",Carlos Fernando Rosenkrantz (en disidencia) — Elena I. Highton de Nolasco (según
341_p2027,341,REGRESION_menos_jueces,reversa_con_firma,desestima,otro,unanime,unanime,5,3,"Por ello, se desestima esta presentación directa. Notifíques","Por ello, Acordaron: 1°. Sustituir el artículo 86, 2° párraf",Juan Carlos Maqueda – Ricardo Luis Lorenzetti – Horacio Daniel Rosatti. Héctor D
342_p77,342,cambio_outcome,reversa_con_firma,otro,revoca,disidencia,disidencia,5,5,"En consecuencia, corresponde descalificar en este aspecto el","Por ello, y oída la señora Procuradora Fiscal subrogante, se",Carlos Fernando Rosenkrantz — Elena I. Highton de Nolasco — Juan Carlos Maqueda 
342_p287,342,mejora_gano_firma,reversa_con_firma,otro,originaria,sin_firma,disidencia,0,5,"En consecuencia, la previsión contenida en el artículo 2°, i","Por ello, concordemente a lo dictaminado por la señora Procu",Carlos Fernando Rosenkrantz (en disidencia)— Elena I. Highton de Nolasco (en dis
342_p343,342,mejora_gano_firma,reversa_con_firma,otro,otro,sin_firma,segun_su_voto,0,5,En mérito a lo expuesto no puede desconocérsele el palmario ,"Por ello, concordemente con lo dictaminado por la señora Pro",Carlos Fernando Rosenkrantz (según su voto)— Elena I. Highton de Nolasco (según 
342_p411,342,mejora_gano_firma,reversa_con_firma,otro,otro,sin_firma,disidencia,0,5,"En consecuencia, la cuestión federal planteada por la Admini",de conformidad con lo prescripto en la acordada 47/91. Notif,Carlos Fernando Rosenkrantz (en disidencia)— Elena I. Highton de Nolasco — Juan 
342_p654,342,cambio_outcome,reversa_con_firma,otro,hace_lugar,disidencia,disidencia,5,5,"En consecuencia, la sentencia no contiene la fundamentación ","Por ello, se hace lugar a la queja, se declara procedente el",Carlos Fernando Rosenkrantz (en disidencia)— Elena I. Highton de Nolasco (en dis
342_p697,342,mejora_gano_firma,reversa_con_firma,otro,otro,sin_firma,mixed,0,4,"En consecuencia, no procede la declaración de inconstitucion","Por todo lo expuesto, y habiendo dictaminado el señor Procur",Carlos Fernando Rosenkrantz (en disidencia)— Juan Carlos Maqueda — Ricardo Luis 
342_p812,342,cambio_outcome,reversa_con_firma,otro,procedente,disidencia,disidencia,5,5,"En consecuencia, solo a partir del resultado que se obtenga ","Por ello, oída la señora Procuradora Fiscal, se declara proc",Carlos Fernando Rosenkrantz (en disidencia)— Elena I. Highton de Nolasco — Juan 
342_p917,342,mejora_gano_firma,reversa_con_firma,otro,otro,sin_firma,segun_su_voto,0,5,"En consecuencia, la reglamentación específica y la práctica ","Por ello, se resuelve: I) Rechazar la demanda interpuesta po",Carlos Fernando Rosenkrantz (según su voto)— Elena I. Highton de Nolasco (según 
342_p1017,342,mejora_gano_firma,reversa_con_firma,otro,desestima,sin_firma,mixed,0,4,por ello resultaba responsable en los términos del art. 1074,"Por ello, se desestima la queja interpuesta por Provincia AR",Carlos Fernando Rosenkrantz — Elena I. Highton de Nolasco — Juan Carlos Maqueda 
342_p1327,342,mejora_gano_firma,reversa_con_firma,otro,competencia,sin_firma,disidencia,0,5,"En consecuencia, cabe sostener prima facie que los hechos de","Por ello, y de conformidad con lo dictaminado por el señor P",Carlos Fernando Rosenkrantz (en disidencia)— Elena I. Highton de Nolasco (en dis
342_p1591,342,mejora_gano_firma,reversa_con_firma,otro,otro,sin_firma,disidencia,0,4,"En mérito a lo expuesto, en esta evaluación inaugural del ca",Por ello se resuelve: I. Declarar que la presente causa corr,Carlos Fernando Rosenkrantz (en disidencia)— Juan Carlos Maqueda — Ricardo Luis 
342_p1644,342,cambio_outcome,reversa_con_firma,otro,hace_lugar,disidencia,disidencia,5,5,"En consecuencia, corresponde descalificar el fallo recurrido","Por ello, oído el señor Procurador Fiscal, se hace lugar a l",Carlos Fernando Rosenkrantz — Elena I. Highton de Nolasco — Juan Carlos Maqueda 
342_p1665,342,mejora_gano_firma,reversa_con_firma,otro,procedente,sin_firma,mixed,0,5,"En consecuencia, en la presente causa se suscita un conflict","Por ello, oída la señora Procuradora General, se declara ino",Carlos Fernando Rosenkrantz (en disidencia)— Elena I. Highton de Nolasco (en dis
342_p1903,342,cambio_outcome,reversa_con_firma,otro,revoca,disidencia,disidencia,4,4,"En consecuencia, se está en presencia de una situación juríd","Por ello, de conformidad con lo dictaminado por la señora Pr",Elena I. Highton de Nolasco — Juan Carlos Maqueda — Ricardo Luis Lorenzetti — Ho
342_p1938,342,mejora_gano_firma,reversa_con_firma,otro,otro,sin_firma,mixed,0,5,"Por estas razones, se debe revocar la sentencia apelada en e","Por ello, de conformidad -en lo pertinente- con lo dictamina",Carlos Fernando Rosenkrantz — Elena I. Highton de Nolasco — Juan Carlos Maqueda 
342_p2009,342,mejora_gano_firma,reversa_con_firma,otro,confirma,sin_firma,segun_su_voto,0,5,"Por ello, teniendo en cuenta el momento en que se produjo el","Por ello, y concordemente con lo dictaminado por la señora P",Carlos Fernando Rosenkrantz (según su voto)— Elena I. Highton de Nolasco — Juan 
342_p2136,342,mejora_gano_firma,reversa_con_firma,otro,originaria,sin_firma,disidencia,0,5,en consecuencia.,"Por ello, se resuelve: I. Declarar concluido este proceso.",Carlos Fernando Rosenkrantz (en disidencia parcial)— Elena I. Highton de Nolasco
342_p2256,342,mejora_gano_firma,reversa_con_firma,otro,otro,sin_firma,disidencia,0,5,en consecuencia ser interpretadas las normas de aquella de m,"Por ello, y de conformidad con lo dictaminado por la señora ",Carlos Fernando Rosenkrantz (en disidencia)— Elena I. Highton de Nolasco (en dis
342_p2344,342,mejora_gano_firma,reversa_con_firma,otro,otro,sin_firma,disidencia,0,4,"En consecuencia, si bien es cierto que la Corte Suprema solo","Por lo expuesto, oído el señor Procurador General de la Naci",Carlos Fernando Rosenkrantz (en disidencia parcial)— Juan Carlos Maqueda — Ricar
343_p195,343,mejora_gano_firma,reversa_con_firma,otro,otro,sin_firma,unanime,0,1,"Por todo ello, solicita la habilitación de días y horas inhá","Por ello, y habiendo dictaminado el señor Procurador General",Horacio Rosatti.
343_p373,343,mejora_gano_firma,reversa_con_firma,otro,otro,sin_firma,disidencia,0,5,"En consecuencia, el tema a decidir en el presente es el crit","Por ello, en atención al estado de las presentes actuaciones",Carlos Fernando Rosenkrantz (en disidencia)— Elena I. Highton de Nolasco (en dis
343_p396,343,mejora_gano_firma,reversa_con_firma,otro,otro,sin_firma,disidencia,0,5,"En consecuencia, el tema a decidir en el presente es el crit","Por ello, en atención al estado de las presentes actuaciones",Carlos Fernando Rosenkrantz (en disidencia)— Elena I. Highton de Nolasco (en dis
343_p603,343,mejora_gano_firma,reversa_con_firma,otro,otro,sin_firma,segun_su_voto,0,5,"En consecuencia, una comprensión amplia de la compleja situa","Por ello, en atención al estado de las presentes actuaciones",Carlos Fernando Rosenkrantz (según su voto)— Elena I. Highton de Nolasco — Juan 
343_p1037,343,cambio_outcome,reversa_con_firma,otro,hace_lugar,segun_su_voto,segun_su_voto,5,5,"En consecuencia, corresponde descalificar el fallo apelado p","Por ello, y lo concordemente dictaminado por el señor Procur",Carlos Fernando Rosenkrantz (según su voto)— Elena I. Highton de Nolasco — Juan 
343_p1218,343,cambio_outcome,reversa_con_firma,otro,revoca,mixed,mixed,5,5,"En consecuencia, se está en presencia de una situación juríd","Por ello, de conformidad con lo dictaminado por la señora Pr",Carlos Fernando Rosenkrantz (según su voto)— Elena I. Highton de Nolasco — Juan 
343_p1259,343,mejora_gano_firma,reversa_con_firma,otro,desestima,sin_firma,segun_su_voto,0,4,"Por ello, menos aún puede argumentarse que dicho instrumento","Por ello, oída la señora Procuradora Fiscal, se desestima el",Carlos Fernando Rosenkrantz — Elena I. Highton de Nolasco — Juan Carlos Maqueda 
343_p1457,343,mejora_gano_firma,reversa_con_firma,otro,originaria,sin_firma,unanime,0,1,"Por ello, oído el señor Procurador General de la Nación inte","Por ello, oído el señor Procurador General, se resuelve: I. ",Elena I. Highton de Nolasco.
343_p1784,343,mejora_gano_firma,reversa_con_firma,otro,hace_lugar,sin_firma,segun_su_voto,0,4,"en consecuencia, hizo lugar a la acción entablada por Rosa A","Por ello, se hace lugar a la queja, se declara procedente el",Carlos Fernando Rosenkrantz (según su voto) — Elena I. Highton de Nolasco — Juan
343_p2087,343,mejora_gano_firma,reversa_con_firma,otro,otro,sin_firma,disidencia,0,4,"En consecuencia, si el agravio invocado como sustento de la ","Por ello, y habiendo dictaminado la señora Procuradora Fisca",Carlos Fernando Rosenkrantz (en disidencia)— Elena I. Highton de Nolasco — Juan 
343_p2280,343,mejora_gano_firma,reversa_con_firma,otro,otro,sin_firma,segun_su_voto,0,4,"en consecuencia, se aduce que “la participación de los encar","Por ello, habiendo dictaminado la señora Procuradora General",Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maqueda — Ricardo Luis 
344_p277,344,mejora_gano_firma,reversa_con_firma,otro,hace_lugar,sin_firma,segun_su_voto,0,4,"en consecuencia sobre el fondo de la causa, en sustitución d","Por ello, y oída la señora Procuradora Fiscal, se hace lugar",Carlos Fernando Rosenkrantz – Elena I. Highton de Nolasco – Juan Carlos Maqueda 
344_p421,344,REGRESION_menos_jueces,reversa_con_firma,confirma,confirma,mixed,unanime,6,1,"Por ello, se declara formalmente procedente el recurso extra","Por ello, se declara formalmente admisible el recurso extrao",Ricardo Luis Lorenzetti.
344_p494,344,mejora_gano_firma,reversa_con_firma,otro,otro,sin_firma,segun_su_voto,0,5,de conformidad con las leyes 25.675 General del Ambiente (LG,"Por ello, oída en esta instancia la señora Procuradora Fisca",Carlos Fernando Rosenkrantz (según su voto)– Elena I. Highton de Nolasco (según 
344_p507,344,mejora_gano_firma,reversa_con_firma,otro,otro,sin_firma,disidencia,0,4,"En consecuencia, adujo que a pesar de la reforma constitucio",Por ello y de conformidad con lo oportunamente dictaminado p,Carlos Fernando Rosenkrantz (en disidencia parcial)– Juan Carlos Maqueda – Ricar
344_p809,344,mejora_gano_firma,reversa_con_firma,otro,hace_lugar,sin_firma,segun_su_voto,0,4,Por ello como se reconoció en los precedentes citados la Ciu,"Por ello, y oído el señor Procurador General de la Nación in",Carlos Fernando Rosenkrantz (según su voto)– Juan Carlos Maqueda – Ricardo Luis 
344_p936,344,mejora_gano_firma,reversa_con_firma,otro,originaria,sin_firma,segun_su_voto,0,4,"En consecuencia, no se trata de una mera indagación o consul","Por ello, concordemente con el dictamen de la señora Procura",Carlos Fernando Rosenkrantz (según su voto)– Elena I. Highton de Nolasco – Juan 
344_p1013,344,mejora_gano_firma,reversa_con_firma,otro,procedente,sin_firma,segun_su_voto,0,5,"En consecuencia, concluyó en que el acto impugnado resultaba","Por ello, se declara procedente el recurso extraordinario y ",Carlos Fernando Rosenkrantz (según su voto)– Elena I. Highton de Nolasco – Juan 
344_p1270,344,mejora_gano_firma,reversa_con_firma,otro,desestima,sin_firma,segun_su_voto,0,5,"De conformidad con ello, quien pretenda la revisión judicial","Por ello, se desestima la queja. Notifíquese y, oportunament",Carlos Fernando Rosenkrantz (según su voto)– Elena I. Highton de Nolasco – Juan 
344_p1464,344,mejora_gano_firma,reversa_con_firma,otro,procedente,sin_firma,disidencia,0,5,"En consecuencia, la consideración ab initio del a quo, se ap","Por ello, se declara procedente el recurso ordinario interpu",Carlos Fernando Rosenkrantz – Elena I. Highton de Nolasco – Juan Carlos Maqueda 
344_p1557,344,mejora_gano_firma,reversa_con_firma,otro,confirma,sin_firma,segun_su_voto,0,2,"Por ello, el hecho de que el legislador local —a diferencia ","Por todo lo expuesto, y habiendo dictaminado la señora Procu",Elena I. Highton de Nolasco – Ricardo Luis Lorenzetti – Martín Irurzun (según su
344_p1642,344,mejora_gano_firma,reversa_con_firma,otro,competencia,sin_firma,disidencia,0,5,"En consecuencia, el tema a decidir en el presente es el crit","Por ello, y de conformidad con lo dictaminado por el señor P",Carlos Fernando Rosenkrantz (en disidencia)– Elena I. Highton de Nolasco (en dis
344_p1857,344,mejora_gano_firma,reversa_con_firma,otro,otro,sin_firma,segun_su_voto,0,4,"Por ello, la facultad de los jueces locales de denegar el re","Por ello, y oída la señora Procuradora Fiscal, se declara pr",Carlos Fernando Rosenkrantz – Elena I. Highton de Nolasco – Juan Carlos Maqueda 
344_p2062,344,mejora_gano_firma,reversa_con_firma,otro,otro,sin_firma,disidencia,0,5,"En consecuencia, deben desestimarse los agravios en que se s","Por ello, de conformidad en lo pertinente con lo dictaminado",Carlos Fernando Rosenkrantz – Elena I. Highton de Nolasco (en disidencia)– Juan 
344_p2339,344,mejora_gano_firma,reversa_con_firma,otro,confirma,sin_firma,segun_su_voto,0,5,"En consecuencia, admitir el planteo del actor en lo que se r","Por ello, y concordemente con lo dictaminado por el señor Pr",Carlos Fernando Rosenkrantz – Elena I. Highton de Nolasco – Juan Carlos Maqueda 
344_p2441,344,mejora_gano_firma,reversa_con_firma,otro,desestima,sin_firma,segun_su_voto,0,5,"De conformidad con el trámite previsto por la ley 1565, se d","Por ello, se desestima la queja. Notifíquese y, oportunament",Carlos Fernando Rosenkrantz (según su voto)– Elena I. Highton de Nolasco (según 
344_p2513,344,mejora_gano_firma,reversa_con_firma,otro,otro,sin_firma,disidencia,0,5,"Por ello, si el legislador hubiese querido incluir otra exce","Por todo lo expuesto, oída la señora Procuradora Fiscal, se ",Carlos Fernando Rosenkrantz (en disidencia)– Elena I. Highton de Nolasco (en dis
344_p2581,344,cambio_outcome,reversa_con_firma,otro,procedente,mixed,mixed,4,4,En consecuencia y toda vez que es facultad del Tribunal atri,"Por ello, habiendo dictaminado el señor Procurador Fiscal, s",Carlos Fernando Rosenkrantz (según su voto)– Elena I. Highton de Nolasco (en dis
344_p2868,344,mejora_gano_firma,reversa_con_firma,otro,hace_lugar,sin_firma,segun_su_voto,0,5,"en consecuencia, ordenó al Instituto de Obra Social de la Pr","Por ello, y habiendo dictaminado el señor Procurador Fiscal,",Horacio Rosatti (según su voto)– Carlos Fernando Rosenkrantz – Juan Carlos Maque
344_p3368,344,cambio_outcome,reversa_con_firma,otro,hace_lugar,segun_su_voto,segun_su_voto,3,3,"En consecuencia, por todos los motivos expresados, correspon","Por ello, se hace lugar a la queja, se declara procedente el",Horacio Rosatti (según su voto)– Juan Carlos Maqueda – Elena I. Highton de Nolas
344_p3600,344,mejora_gano_firma,reversa_con_firma,otro,procedente,sin_firma,segun_su_voto,0,4,"En consecuencia, revocó la sentencia y declaró la nulidad de","Por ello, se declara procedente el recurso extraordinario y ",Horacio Rosatti - Carlos Fernando Rosenkrantz (según su voto)– Juan Carlos Maque
345_p22,345,mejora_gano_firma,reversa_con_firma,otro,otro,sin_firma,segun_su_voto,0,4,"Por ello, solicita que se haga cesar el estado de incertidum","Por ello, de conformidad con lo dictaminado por la señora Pr",Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maque
345_p37,345,mejora_gano_firma,reversa_con_firma,otro,competencia,sin_firma,disidencia,0,4,"En consecuencia, el tema a decidir en el presente es el crit","Por ello, y de conformidad con lo dictaminado por el señor P",Horacio Rosatti — Carlos Fernando Rosenkrantz (en disidencia)— Juan Carlos Maque
345_p123,345,cambio_outcome,reversa_con_firma,otro,procedente,segun_su_voto,segun_su_voto,4,4,"En consecuencia, el fallo carece de la debida fundamentación","Por ello, habiendo dictaminado el señor Procurador General d",Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda (según su vo
345_p583,345,mejora_gano_firma,reversa_con_firma,otro,hace_lugar,sin_firma,disidencia,0,4,de conformidad con el art. 2° de la ley 20.396 (art. 3°). Se,"Por ello, concordemente con lo dictaminado por la señora Pro",Horacio Rosatti (en disidencia)- Carlos Fernando Rosenkrantz – Juan Carlos Maque
345_p905,345,mejora_gano_firma,reversa_con_firma,otro,procedente,sin_firma,disidencia,0,4,"En consecuencia, la solución de la controversia planteada en","Por ello, oída la señora Procuradora Fiscal, se declara proc",Horacio Rosatti — Carlos Fernando Rosenkrantz (en disidencia)— Juan Carlos Maque
345_p1219,345,cambio_outcome,reversa_con_firma,otro,hace_lugar,disidencia,disidencia,4,4,"En consecuencia, dado que, como ya se señaló, es facultad de","Por ello, y lo dictaminado por la señora Procuradora Fiscal ",Horacio Rosatti (en disidencia)— Carlos Fernando Rosenkrantz — Juan Carlos Maque
346_p1015,346,mejora_gano_firma,reversa_con_firma,otro,otro,sin_firma,segun_su_voto,0,4,"En consecuencia, la pretensión impositiva del Fisco local se","Por ello, y de conformidad con lo dictaminado por la señora ",Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maque
346_p1218,346,mejora_gano_firma,reversa_con_firma,otro,otro,sin_firma,segun_su_voto,0,4,"En consecuencia, la alegada improcedencia de la acción por p","Por ello, y de conformidad con lo dictaminado por la señora ",Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maque
346_p1471,346,mejora_gano_firma,reversa_con_firma,otro,otro,sin_firma,segun_su_voto,0,3,"En consecuencia, declaró que le correspondía a la actora el ","Por todo lo expuesto, se declaran procedentes los recursos e",Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maque
347_p128,347,mejora_gano_firma,reversa_con_firma,otro,originaria,sin_firma,disidencia,0,4,de conformidad con lo informado a fs. 1760; ver también sent,"Por ello, se resuelve: I. Hacer lugar a la demanda seguida p",Horacio Rosatti — Carlos Fernando Rosenkrantz (en disidencia parcial)— Juan Carl
347_p178,347,mejora_gano_firma,reversa_con_firma,otro,originaria,sin_firma,disidencia,0,4,"En consecuencia, en virtud de los fundamentos y las conclusi","Por ello, se resuelve: I. Hacer lugar a la demanda seguida p",Horacio Rosatti — Carlos Fernando Rosenkrantz (en disidencia parcial)— Juan Carl
347_p640,347,cambio_outcome,reversa_con_firma,otro,procedente,segun_su_voto,segun_su_voto,3,3,"En consecuencia, la existencia de condenas por delitos dolos","Por ello, se declara procedente la queja, formalmente admisi",Horacio Rosatti (según su voto)— Carlos Fernando Rosenkrantz — Juan Carlos Maque
347_p721,347,mejora_gano_firma,reversa_con_firma,otro,hace_lugar,sin_firma,segun_su_voto,0,4,"Por ello, cabía concluir en que la parte actora había tenido","Por ello, se hace lugar a la queja, se declara procedente el",Horacio Rosatti — Carlos Fernando Rosenkrantz (según su voto)— Juan Carlos Maque
347_p775,347,cambio_outcome,reversa_con_firma,otro,hace_lugar,disidencia,disidencia,4,4,"Por ello, el nuevo régimen legal –esto es, la ley 27.423- no","Por ello, oído el señor Procurador Fiscal, se hace lugar par",Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda (en disidenc
347_p863,347,cambio_outcome,reversa_con_firma,otro,hace_lugar,disidencia,disidencia,3,3,"En consecuencia, la sentencia debe ser descalificada como ac","Por ello, se hace lugar parcialmente a la queja, se declara ",Horacio Rosatti (en disidencia)— Carlos Fernando Rosenkrantz — Ricardo Luis Lore
347_p1230,347,mejora_gano_firma,reversa_con_firma,otro,hace_lugar,sin_firma,disidencia,0,4,de conformidad con lo indicado por su médica tratante.,"Por ello, se hace lugar a la queja, se declara procedente el",Horacio Rosatti (en disidencia)— Carlos Fernando Rosenkrantz — Juan Carlos Maque
