caso_id_canonico,considerando_text,por_ello_text,firma_raw
346_p44,"Autos y Vistos; Considerando: 1º) Que la Provincia de Santa Fe, en ocasión de contestar la deman­ da a fs. 170/183, solicita el levantamiento parcial de la medida cautelar ordenada en estas actuaciones mediante pronunciamiento de fecha 26 de diciembre de 2019. Afirma que, en lo que concierne a la sentencia cautelar, lo resuel­ to a fs. 154/154 vta. paraliza la totalidad del reclamo administrativo desplegado por el fisco provincial, y que esa circunstancia le genera perjuicio por no permitir culminar con el procedimiento de determi­ nación tributaria con relación a otros conceptos sobre los cuales este Tribunal no tendrá que decidir en esta causa, porque no forman parte del reclamo. En ese sentido, explica también que la administración tributaria puede desagregar del trámite determinativo todo aquello que tenga relación directa o indirecta con la presente acción. Por otra parte, cuestiona que la medida cautelar beneficie a los directores de la empresa o a quienes pudieran resultar solidariamen­ te responsables, pues la demanda ha sido iniciada únicamente por Y.P.F. S.A. 346 46 FALLOS DE LA CORTE SUPREMA 2º) Que la parte actora contesta el traslado conferido y solicita su rechazo por medio de la presentación de fs. 195/196. Señala que el planteo es extemporáneo y que la posibilidad de revi­ sión se encuentra agotada, como así también que, en el caso de conce­ derse la medida cautelar en forma parcial, generaría una inseguridad jurídica respecto al alcance de su obligación tributaria. Por último, con relación a los directores de la empresa o quienes pudieran resultar responsables de la obligación tributaria, manifiesta que concurren por resultar responsables de una deuda ajena y por una obligación que no les corresponde de forma directa. 3º) Que la sentencia cautelar de fs. 154/154 vta. ha sido adopta­ da de acuerdo al principio reiteradamente expuesto por esta Corte, según el cual las medidas de esta naturaleza no deben obstaculizar los trámites administrativos que el Estado provincial se considere con derecho a llevar a cabo para poner las actuaciones en condicio­ nes de ejecutar el crédito si la petición esgrimida en el proceso es finalmente rechazada (Fallos: 327:5984; 339:566, entre otros), sino que importan la abstención de perseguir su cobro por cualquier medio –administrativo o judicial-, como así también de disponer o impulsar medidas que, con el propósito de asegurar la percepción del impues­ to, importen inmovilizar fondos o bienes pertenecientes al beneficia­ rio de la cautela (arg. Fallos: 335:650). Por lo tanto, la paralización del procedimiento administrativo de­ terminativo a la que se refiere el Estado provincial demandado no pue­ de ser atribuida a la decisión de este Tribunal. 4°) Que, por otra parte, en virtud del carácter accesorio de las me­ didas cautelares -que no tienen un fin en sí mismas, sino que sirven a un proceso al que acceden- es menester que medie una correlación necesaria entre la medida solicitada y lo que se pretende en el proceso principal. De modo tal que lo resuelto a fs. 154/154 vta. comprende las sumas pretendidas por el Estado provincial en concepto de impuesto sobre los ingresos brutos exclusivamente por los rubros que forman parte del reclamo objeto de estos autos. 47 DE JUSTICIA DE LA NACIÓN 346 Por último, corresponde desestimar el planteo en lo que atañe a las personas a quienes se les atribuye responsabilidad solidaria, dado que no se los ha incluido en la pretensión fiscal por una deuda propia sino por su condición de administradores de la sociedad actora.","En consecuencia, habrá de rechazarse el planteo formulado, no  obstante lo cual, en virtud de sus características, las costas serán im­ puestas en el orden causado (art. 68, segundo párrafo, del Código Pro­ cesal Civil y Comercial de la Nación).",Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda.
346_p439,"Considerando: 1°) Que la Sala B de la Cámara Nacional de Apelaciones en lo Co­ mercial declaró mal concedidos los recursos de apelación deducidos por la demandada contra las resoluciones de origen que habían re­ chazado diversas defensas opuestas al progreso de las ejecuciones, promovidas en cada causa por el organismo actor, de multas por in­ cumplimientos de los deberes impuestos por la normativa en materia de riesgos del trabajo. 2°) Que para decidir de ese modo el a quo consideró que los valores económicos comprometidos en cada expediente no superaban el mon­ to mínimo de apelabilidad previsto en el art. 242 del Código Procesal Civil y Comercial de la Nación (texto según ley 26.536, actualizado por acordada 41/2019). 3°) Que contra tales pronunciamientos la ejecutada interpuso sen­ dos recursos extraordinarios federales fundados en la existencia de arbitrariedad y de cuestión federal. La cámara denegó las apelaciones en cuanto al primero de los fun­ damentos mencionados pues entendió que mediante la tacha articula­ da solo se ponía de manifiesto una inteligencia distinta de los hechos y de las conclusiones expresadas en las sentencias resistidas. Sostuvo, además, que “los pronunciamientos dictados en juicios ejecutivos no son –en principio- revisables por la vía del recurso extraordinario. La regla es que no constituyen ‘sentencia definitiva’ en los términos del art. 14 de la ley 48 (…), y la especie concreta no es la excepción, ni muestra razón suficiente que justifique apartamiento de tal principio”. Añadió que, según doctrina de esta Corte “la denegatoria de apelación con fundamento en el art. 242 del ritual, no es susceptible de la tacha de arbitrariedad desde que reconoce sustento jurídico en cierta norma procesal y en las razones en que el decisorio se explicita…”. Señaló, en cambio, que “Sin mengua de ello, júzgase que en tanto media aquí un discurso encaminado a cuestionar la inteligencia pro­ porcionada por esta Alzada sobre el alcance y aplicación al caso de una norma federal como lo es la ley 24.557 (habida cuenta que fue en su órbita y del poder disciplinario que brinda al organismo de control, que emergió la sanción debatida), la apertura de la vía extraordinaria en los términos previstos por el art. 14, 3 de la ley 48, queda justificada”. 441 DE JUSTICIA DE LA NACIÓN 346 4°) Que, descartada la admisibilidad de las impugnaciones articu­ ladas por el carril de la arbitrariedad, los términos precedentemente transcriptos ponen en evidencia que el tribunal a quo solo ha sustenta­ do la viabilidad de las apelaciones federales en una motivación inexis­ tente. Ello es así pues, como quedó expuesto en el considerando 2° de la presente, en sus anteriores fallos la cámara no formuló ninguna in­ teligencia “sobre el alcance y aplicación al caso de una norma federal como lo es la ley 24.557”, sino que se limitó a examinar lo atinente a la procedencia de los recursos de apelación interpuestos por la ejecuta­ da en función de los montos debatidos. 5°) Que, en tales condiciones, los autos de concesión carecen osten­ siblemente de una debida fundamentación, defecto que constituye una causal con entidad suficiente para privarlos de validez al no dar satis­ facción a los requisitos idóneos para la obtención de la finalidad a la que se hallaban destinados (Fallos: 341:215 y 342:1589, entre muchos más).","Por ello, se declara la nulidad de las resoluciones que concedieron  los recursos extraordinarios. Devuélvanse las actuaciones al tribunal  de origen para que dicte nuevas decisiones sobre el punto. Notifíquese  y remítanse.",Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Luis Lorenzetti.
346_p646,"Considerando: 1°) Que la Sala IX de la Cámara Nacional de Apelaciones del Tra­ bajo confirmó la sentencia de la instancia anterior en cuanto había hecho lugar a la demanda entablada por la actora a fin de obtener las prestaciones dinerarias propias de la ley 24.557 de Riesgos del Trabajo a raíz del accidente in itinere que sufrió el 13 de septiembre de 2011 aunque, al considerar aplicable al caso las pautas del decreto 1694/09, la revocó parcialmente y elevó el monto de condena a la suma de $ 593.272,71, con más sus intereses desde la fecha del infortunio. Asimis­ mo y, en lo que interesa, el tribunal de alzada confirmó la procedencia de la asignación de una partida especial de $ 124.975,06 para atender el daño moral de la demandante. A tal efecto ponderó los detalles per­ turbadores del siniestro, conocido como “Tragedia de Flores” –en el que un colectivo de la línea 92 fue embestido por un tren–, y la afec­ tación que habría producido en la psiquis de la reclamante. También estimó que los agravios que la ART demandada (Federación Patronal Seguros S.A.) había expresado al respecto, solo demostraban su mera disconformidad subjetiva con lo resuelto en la anterior instancia. 2°) Que contra dicho aspecto de la decisión la aseguradora dedujo el recurso extraordinario cuya denegación origina la queja bajo examen. 346 648 FALLOS DE LA CORTE SUPREMA Sobre la base de la doctrina de la arbitrariedad, la apelante impug­ na la sentencia por cuanto sostiene que, con relación al daño moral, la condena a su respecto carece de fundamento legal. Plantea que se admitió indemnizar dicho perjuicio de la demandante pese a que tal prestación no se encuentra prevista en el sistema de la ley 24.557 de Riesgos del Trabajo. 3°) Que si bien la apreciación de cuestiones de hecho y prueba y de derecho procesal y común constituye, como principio, facultad propia de los jueces de la causa y no es susceptible de revisión en la instancia extraordinaria, esta regla no es óbice para que el Tribunal conozca en los casos cuyas particularidades hacen excepción a ella cuando, como ocurre en el presente, la decisión impugnada no se ajusta al principio que exige que las sentencias sean fundadas y constituyan una deriva­ ción razonada del derecho vigente con aplicación a las circunstancias comprobadas de la causa (Fallos: 321:2131, entre muchos otros). 4°) Que al momento de apelar la sentencia de primera instancia la recurrente puso de manifiesto que el sistema tarifado de la ley 24.557 no prevé la asignación de prestación dineraria alguna para hacer fren­ te al daño moral. Tal señalamiento no puede ser considerado una mera disconformidad subjetiva con lo resuelto, como hizo la sala para omitir su tratamiento, sino que claramente constituyó una concreta denuncia sobre la ausencia de sustento legal de un tramo de la condena. 5°) Que, en efecto, en autos no se encuentra controvertido que los perjuicios cuya reparación reclamó la actora se originaron en el ac­ cidente que sufrió el 13 de septiembre de 2011 cuando se dirigía a su trabajo, es decir, in itinere y que, tanto su pretensión, como las sen­ tencias que en el expediente la admitieron, se fundaron en el sistema especial contemplado en la citada ley 24.557 en cuyo marco resultó res­ ponsable la Aseguradora de Riesgos del Trabajo. En ese contexto y sin minimizar la apreciación del a quo sobre la afectación del equilibrio emocional que el siniestro causó a la deman­ dante, lo cierto es que el citado régimen especial no prevé el otorga­ miento de partidas especiales para indemnizar el perjuicio en cuestión. 6°) Que, al respecto, debe recordarse que, incluso, la suma adicio­ nal a favor de las víctimas de las contingencias aseguradas por el siste­ ma, dispuesta en el art. 3° de la ley 26.773, modificatoria de la ley 24.557, 649 DE JUSTICIA DE LA NACIÓN 346 que alcanza al 20% del total del resto de las prestaciones dinerarias es­ tablecidas en el régimen –beneficio destinado a paliar consecuencias no previstas en la ley– tampoco se reconoce en los casos de accidentes in itinere, como es el supuesto de autos (confr. doctrina establecida por este Tribunal en el precedente registrado en Fallos: 341:1268 “Páez Alfonzo”). Ello sin perjuicio de que el daño moral pueda ser reclamado contra el sujeto responsable de su producción mediante una acción fundada en el ordenamiento civil (conf. arts. 1078 del Código Civil y 1741 del Código Civil y Comercial de la Nación). En razón de lo expuesto, corresponde hacer lugar a la queja, de­ clarar procedente el recurso extraordinario en lo que fue materia de recurso y dejar sin efecto la sentencia impugnada en el aspecto impugnado.","Por ello, se hace lugar a la queja, se declara procedente el recurso  extraordinario y, con el alcance indicado, se deja sin efecto la sentencia  apelada. Con costas por su orden en atención a la índole de los dere­ chos en juego. Reintégrese el depósito y vuelvan los autos al tribunal  de origen a fin de que, por quien corresponda, se dicte un nuevo pro­ nunciamiento con arreglo al presente. Notifíquese, devuélvanse digi­",Horacio Rosatti (en disidencia)— Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Luis Lorenzetti.
346_p658,"Considerando: 1°) Que el Juzgado Federal n° 1 de Corrientes resolvió conceder la extradición del nacional argentino Antonio Javier de Oliveira a la Re­ pública Federativa del Brasil para el cumplimiento del remanente -de tres años y cinco meses- de la pena de cuatro años, diez meses y diez días de privación de la libertad a la cual había sido condenado por las autoridades judiciales de ese país por el delito de tráfico trasnacional de estupefacientes. 2°) Que en contra de lo así resuelto la defensa oficial dedujo re­ curso ordinario de apelación, que fue concedido, y cuyo memorial fue fundado en esta instancia por el señor Defensor General Adjunto de la Nación. A su turno, el señor Procurador General de la Nación interino soli­ citó que se confirmara la sentencia apelada. 3°) Que en cuanto a los agravios individualizados en el memorial bajo los números 4, 5 y 6, esta Corte comparte y hace suyos, en lo pertinente, los fundamentos y conclusiones expresados por el señor Procurador Ge­ neral de la Nación interino en los apartados III -con exclusión del párrafo tercero- y IV -con exclusión de las citas de Fallos: 327:3268 y 331:1028- de su dictamen, a cuyos términos se remite en razón de brevedad. 667 DE JUSTICIA DE LA NACIÓN 346 4°) Que, por otro lado, la defensa no ha justificado la razón por la cual cabía extraer del compromiso del Estado requirente de computar el tiempo que De Oliveira estuvo privado de la libertad en nuestro país -a las resultas del procedimiento de extradición- las consecuencias pretendidas, máxime cuando esa solución no armoniza con el tratado bilateral aplicable que no lo prevé como causal de improcedencia. 5°) Que, en otro orden de ideas, y tal como lo señala el apartado VI del dictamen que antecede, resulta ajena a la fase jurisdiccional del procedimiento de extradición la pretensión de la parte de que se re­ suelva en esta instancia la petición de cumplimentar la pena aplicada en el extranjero en nuestro país, extremo que, a todo evento, deberá ser canalizado por la autoridad administrativa competente. 6°) Que, por último, y en función de lo resuelto por la jueza a quo en la resolución apelada (punto “c” de la parte resolutiva) y del com­ promiso asumido por el Estado requirente, solo resta que el juez de la causa ponga en conocimiento de ese país el tiempo que De Oliveira estuvo privado de libertad en el nuestro a los efectos de la extradición.","Por ello, de conformidad en lo pertinente con lo dictaminado por el  señor Procurador General de la Nación interino, el Tribunal resuelve:  Confirmar la sentencia apelada en cuanto declaró procedente la ex­ tradición de Antonio Javier de Oliveira a la República Federativa del  Brasil. Notifíquese y devuélvase al juez de la causa a sus efectos.",Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Luis Lorenzetti.
346_p675,"Considerando: 1º) Que la Sala II de la Cámara Federal de Apelaciones de La Pla­ ta revocó la sentencia de primera instancia que había rechazado el recurso judicial deducido contra las disposiciones SDX 171094/2017 y SDX 217534/2017 -mediante las cuales la Dirección Nacional de Migra­ ciones declaró irregular la permanencia en el país de Teodolina Kelo­ pana Kowashiro Inga, de nacionalidad peruana, ordenó su expulsión del territorio nacional y prohibió su reingreso con carácter permanen­ te-, declaró la inconstitucionalidad del decreto 70/2017 y anuló el acto administrativo que dispuso la referida expulsión. Para así decidir, el tribunal a quo destacó que la actora es madre de un niño menor de edad de nacionalidad argentina y sostuvo que, en 346 676 FALLOS DE LA CORTE SUPREMA el caso, la aplicación del art. 29 in fine de la ley 25.871 (según la modi­ ficación introducida por el decreto 70/2017) resultaba inconstitucional en cuanto tornó inviable la consideración de otorgarle una dispensa por razones de reunificación familiar. 2º) Que, contra esa decisión, la Dirección Nacional de Migraciones interpuso recurso extraordinario federal, que fue concedido por el a quo. En sustancial síntesis, invocó la existencia de una cuestión federal dada por la interpretación y aplicación que hizo el a quo del art. 29 de la ley 25.871 y porque se declaró la inconstitucionalidad de un decreto de necesidad y urgencia. Añadió que se hallaba en discusión los alcances del derecho a la reunificación familiar y la potestad discrecional de la autoridad administrativa de conceder una dispensa por ese motivo. 3º) Que, el 4 de marzo de 2021, esto es, con posterioridad a la con­ cesión del recurso extraordinario, fue promulgado el decreto 138/2021 que derogó el decreto 70/2017 y “[restituyó] la vigencia de las normas modificadas, sustituidas o derogadas por el Decreto Nº 70 del 27 de enero de 2017, en su redacción previa al momento del dictado de la norma que por el presente se deroga” (art. 2°). 4º) Que, llegados a este punto, corresponde señalar que el recurso es admisible pues se encuentra en tela de juicio la interpretación de normas federales (ley 25.871 y decretos 70/2017 y 138/2021) y la decisión de la cámara resulta contraria a la pretensión que la parte recurrente fundó en ella (conf. art. 14 de la ley 48). 5º) Que, en tal comprensión, cabe señalar que el decreto 138/2021, al restituir la vigencia de las normas modificadas, sustituidas o dero­ gadas por el decreto 70/2017, varió sustancialmente la redacción de la norma que fue puesta en tela de juicio en esta causa. En efecto, la cámara resolvió que resultaba inconstitucional el tex­ to contenido en el art. 29 de la ley 25.871, según la redacción vigente al momento de dictar sentencia, en el que se disponía que “Excepcional­ mente, la DIRECCIÓN NACIONAL DE MIGRACIONES podrá admi­ tir en el país, únicamente por razones humanitarias, de reunificación familiar o de auxilio eficaz a la justicia en las condiciones del último párrafo del presente artículo, en las categorías de residentes perma­ 677 DE JUSTICIA DE LA NACIÓN 346 nentes o temporarios, a los extranjeros comprendidos en los incisos a), k) y m), y a los comprendidos en el inciso c) en caso de que el delito doloso merezca en la legislación nacional pena privativa de la libertad cuyo monto máximo no exceda de TRES (3) años de prisión, o sea de carácter culposo. Fuera de los supuestos expresamente regulados no podrá hacerse lugar al trámite excepcional de dispensa”. Ahora bien, el art. 29 de la ley 25.871 actualmente prevé, en lo per­ tinente, que “La Dirección Nacional de Migraciones, previa interven­ ción del Ministerio del Interior, podrá admitir, excepcionalmente, por razones humanitarias o de reunificación familiar, en el país en las cate­ gorías de residentes permanentes o temporarios, mediante resolución fundada en cada caso particular, a los extranjeros comprendidos en el presente artículo”. 6º) Que, como puede observarse, el cambio normativo operado in­ trodujo una profunda modificación en el fundamento principal de la decisión impugnada: el impedimento que existiría, según la interpre­ tación efectuada por el a quo, de considerar la posibilidad de otorgar a la actora una dispensa por razones de reunificación familiar. 7º) Que, en razón de lo hasta aquí señalado, y en atención a la va­ riación sustancial de la regulación normativa en un aspecto que fue objeto de cuestionamiento en el recurso extraordinario, correspon­ de devolver las actuaciones al juez de la causa para que –adecuando el proceso, en resguardo de la garantía de defensa en juicio, a fin de que las partes puedan ejercer los derechos que les asisten- examine el asunto a la luz de las nuevas disposiciones vigentes (conf. Fallos: 330:4554, “Zhang, Hang”).","Por ello, se declara procedente el recurso extraordinario federal  y se deja sin efecto la sentencia apelada. En atención a la forma en  que se resuelve, las costas se distribuyen en el orden causado (art.",Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Luis Lorenzetti.
346_p1241,"Considerando: Que esta Corte comparte y hace suyos los fundamentos y conclu­ siones del dictamen del señor Procurador Fiscal, a cuyos términos co­ rresponde remitir en razón de brevedad.","Por ello, de conformidad con lo dictaminado por el señor Procura­ dor Fiscal, se declara procedente el recurso extraordinario interpues­ to por Swiss Medical S.A. y se deja sin efecto la sentencia apelada.",Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Luis Lorenzetti.
346_p1339,"Considerando: Que esta Corte comparte y hace suyos, en lo pertinente, los fun­ damentos del dictamen del señor Procurador General de la Nación interino, a los que se remite en razón de brevedad.","Por ello, concordemente con lo dictaminado por el señor Procura­ dor General de la Nación interino, se resuelve declarar procedente el  1347 DE JUSTICIA DE LA NACIÓN 346",Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Luis Lorenzetti (según su voto).
347_p360,"Autos y Vistos; Considerando: 1°) Que se verifica en estas actuaciones una contienda no tradi­ cional de competencia, que ha suscitado un conflicto entre tribunales. En efecto, el Tribunal Oral en lo Criminal Federal n° 5, al hacer lugar al pedido formulado por la demandada, dispuso la suspensión de la subasta que, oportunamente, había dispuesto el Juzgado Letrado de Ejecuciones n° 2 de Comodoro Rivadavia, Provincia del Chubut. 2°) Que este tipo de conflictos, referidos por el artículo 24, inciso 7°, del decreto-ley 1285/58, corresponde que sean dirimidos por esta Corte, habida cuenta la inexistencia de un órgano superior jerárquico común (Fallos: 317 :247; 322:2247, entre otros). 3°) Que es doctrina del Tribunal que las sentencias no pueden ser interferidas o revisadas por una vía inadecuada. Ello incluye otras decisiones que se dictan en causas diferentes (Fallos: 178:278; 254:95; 270:431; 331:2910, entre otros), en tanto se afecta el adecuado respeto que merecen las decisiones judiciales, pues debe impedirse que se las obstaculice con medidas dictadas en juicios diferentes (Fallos: 319:1325; 327:4773 y causa “Municipalidad de Berazategui”, Fallos: 337:1024, entre otros). 4°) Que la Corte está habilitada, en el marco señalado, para co­ rregir actuaciones judiciales deformadas como la que aquí se ha configurado. 347 366 FALLOS DE LA CORTE SUPREMA 5°) Que los fundamentos expuestos por el señor Procurador Ge­ neral de la Nación interino resultan suficientes y adecuados para de­ jar sin efecto la decisión del Tribunal Oral en lo Criminal Federal n° 5 con relación a la suspensión de la subasta dispuesta por la justicia provincial, en tanto implicó una indebida e infundada interferencia jurisdiccional. 6°) Que por lo demás, corresponde destacar que la inhibición ge­ neral de bienes invocada por el tribunal que conoce en la causa penal del demandado como fundamento principal para disponer la suspen­ sión de la subasta, es de carácter subsidiario al embargo de bienes y, además, no otorga preferencia alguna (artículo 228 del Código Pro­ cesal Civil y Comercial de la Nación). Más, aun cuando, en línea con lo ya dispuesto en la resolución del 17 de diciembre de 2019 -fs. 254-, el tribunal provincial, con carácter previo a la realización de la su­ basta deberá comunicar a la totalidad de los jueces embargantes e inhibientes, incluida la magistrada que conoce en la quiebra de Oil Combustibles S.A. (artículo 575 del Código Procesal Civil y Comercial de la Nación).","Por ello, y de conformidad con lo dictaminado, se resuelve tomar  intervención en el conflicto y dejar sin efecto la decisión del Tribunal  Oral en lo Criminal Federal n° 5 que dispuso la suspensión de la subas­ ta de las cuotas partes de Ganadera Santa Elena SRL, oportunamente  ordenada por la justicia provincial. Devuélvase la causa al Tribunal  Oral en lo Criminal Federal n° 5 y hágase saber al Juzgado Letrado de",Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Luis Lorenzetti.
347_p412,"Considerando: 413 DE JUSTICIA DE LA NACIÓN 347 Que en las causas de referencia la Corte Suprema de Justicia de la Provincia de Tucumán ha cumplido parcialmente con la sustancia­ ción de los recursos extraordinarios interpuestos (art. 257 del Código Procesal Civil y Comercial de la Nación), no obstante lo cual denegó dichos recursos, resolución que, a su vez, motivó la interposición de las presentes quejas. Que la estricta observancia de la norma citada obligaría a devol­ ver los autos para que el a quo cumpla con el recaudo legal ante sus estrados. No obstante ello, y sin abrir juicio sobre la admisibilidad de la pretensión de la parte recurrente, el tiempo transcurrido desde el accidente que dio lugar a estos juicios y el dispendio jurisdiccional que dicha solución estricta implicaría, no se compadecería con la índole de los reclamos formulados.","Por ello, a los fines de hacer compatible tanto el adecuado ejercicio  del derecho de defensa de las partes como el resguardo de la jurisdic­ ción de este Tribunal, líbrese oficio electrónico DEO por Secretaría  al Juzgado Federal de Tucumán en turno, a fin de correr traslado a  los demandados Raúl Alfredo Oyola, Manuel Antonio Garzón y Rolan­ do Héctor Luján de los recursos extraordinarios en los términos del",Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos
347_p606,"Considerando: Que esta Corte comparte y hace suyos los fundamentos y conclu­ siones del dictamen de la señora Procuradora Fiscal, a los que corres­ ponde remitir en razón de brevedad.","Por ello, de conformidad con lo dictaminado, se hace lugar a la que­ ja, se declara admisible el recurso extraordinario y se deja sin efecto  347 614 FALLOS DE LA CORTE SUPREMA",Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Luis Lorenzetti.
347_p833,"Autos y Vistos; Considerando: 1°) Que la descripción de los hechos en los que se funda la deman­ da, así como su objeto, han sido debidamente reseñados en el apartado I del dictamen de la señora Procuradora Fiscal, al que corresponde remitir por razones de brevedad. 2°) Que esta Corte reiteradamente ha establecido que la apertura de su jurisdicción originaria en razón de la materia –cuando es parte una provincia- sólo procede cuando la acción entablada se funda di­ recta y exclusivamente en prescripciones constitucionales de carác­ ter nacional, leyes del Congreso, o tratados, de tal suerte que la cues­ tión federal sea la predominante en la causa (Fallos: 311:1588; 315:448; 322:1470; 323:3279; 345:1070, entre otros). Por lo tanto, quedan excluidos de dicha instancia aquellos proce­ sos en los que se debatan cuestiones de índole local que traigan apa­ rejada la necesidad de hacer mérito de estas o que requieran para su solución la aplicación de normas de esa naturaleza, o el examen o re­ visión en sentido estricto de actos administrativos de las autoridades provinciales, legislativos o judiciales de carácter local (Fallos: 245:104; 311:1597; 319:2527; 329:937, entre otros). 3°) Que a fin de determinar si el proceso reúne esa característica no basta con indagar la naturaleza de la pretensión, sino que es nece­ sario, además, examinar su origen, no sobre la base exclusivamente de los términos formales de la demanda, sino con relación a la efec­ tiva substancia del litigio (Fallos: 311:1791; 311:2065; 312:606; 329:224), por cuanto más allá de la voluntad de los litigantes en sus expresiones formales, es necesario considerar la realidad jurídica de cada caso particular, ya que lo contrario importaría dejar librado al resorte de aquellos la determinación de la competencia originaria (conf. causa “Enecor S.A” -Fallos: 330:4372-). 4°) Que, en ese sentido, la naturaleza y las implicancias de la ac­ ción interpuesta exigen recordar que este Tribunal, desde sus prime­ 841 DE JUSTICIA DE LA NACIÓN 347 ros pronunciamientos, jamás ha descuidado la esencial autonomía y dignidad de las entidades políticas por cuya voluntad y elección se re­ unieron los constituyentes argentinos, y ha sentado el postulado “que la Constitución Federal de la República se adoptó para su gobierno como Nación y no para el gobierno particular de las Provincias, las cuales según la declaración del artículo 105, tienen derecho a regirse por sus propias instituciones, y elegir por sí mismas sus gobernadores, legisladores y demás empleados; es decir, que conservan su soberanía absoluta en todo lo relativo a los poderes no delegados a la Nación, como lo reconoce el artículo 104” (conf. Fallos: 7:373 y 317:1195). 5°) Que, en efecto, como lo determina el artículo 122 de la Constitu­ ción Nacional, las Provincias se dan sus propias instituciones y se rigen por ellas. Eligen sus gobernadores, sus legisladores y demás funciona­ rios de provincia “sin intervención del Gobierno federal”, con la obvia salvedad de que en este precepto la palabra “Gobierno” incluye a la Corte Suprema, a la que no le incumbe -tal como lo sostuvo en el caso registrado en Fallos: 177:390, al debatirse la validez de la Constitución de Santa Fe de 1921- “discutir la forma en que las provincias organizan su vida autónoma conforme al artículo 105 de la Constitución Nacional”. 6°) Que es por ello que una de las más importantes misiones de la Corte consiste en interpretar la Constitución Nacional de modo que el ejercicio de la autoridad nacional y provincial se desenvuel­ van armoniosamente. Del logro de ese equilibrio debe resultar la adecuada coexistencia de dos órdenes de gobierno cuyos órganos actuarán en dos órbitas distintas, debiendo encontrarse solo para ayudarse (Fallos: 186:170; 307:360). 7°) Que, en ese marco, corresponde destacar que la organización de los gobiernos municipales es una materia que los artículos 5° y 123 de la Constitución Nacional reconocen que se ha mantenido en la juris­ dicción de los gobiernos locales, y son las constituciones provinciales quienes deben materializar el mandato de autonomía en el orden ins­ titucional, político, administrativo, económico y financiero (causa CSJ 150 /2012 (48-I)/CS1 “Intendente Municipal Capital s/ amparo”, senten­ cia del 11 de noviembre de 2014). En efecto, el artículo 123 de la Ley Fundamental -incorporado por la reforma de 1994- no confiere a los municipios el poder de reglar las materias que le son propias sin sujeción a límite alguno. La cláusula 347 842 FALLOS DE LA CORTE SUPREMA constitucional les reconoce autonomía en los órdenes “institucional, político, administrativo, económico y financiero” e impone a las provin­ cias la obligación de asegurarla, pero deja librado a la reglamentación que estas realicen la determinación de su “alcance y contenido”. Se admite así un marco de autonomía municipal cuyos contornos deben ser delineados por las provincias, con el fin de coordinar el ejercicio de los poderes que estas conservan (artículos 121, 122, 124 y 125 de la Constitución Nacional) con el mayor grado posible de atribuciones municipales en los ámbitos de actuación mencionados por el artículo 123 (Fallos: 325:1249, considerando 7°). 8°) Que en el presente caso, según se desprende de los términos de la demanda —a cuya exposición de los hechos se debe atender de modo principal para determinar la competencia-, la Municipalidad de Tanti pretende que se declare que lo dispuesto por el art. 7° de la ley provincial 10.406 (y, consecuentemente, las previsiones de los arts. 9°, 10, 11, 12, 13 y concordantes de la ley 10.407 del mismo orden), no le resulta aplicable o, en su defecto, que tales normas sean declaradas in­ constitucionales, todo ello por resultar contrarias a la autonomía mu­ nicipal reconocida por los arts. 180 de la Constitución de la Provincia de Córdoba, y 5° y 123 de la Constitución Nacional. En ese sentido, tal como lo señala la Procuradora Fiscal en su dictamen, los términos en los que ha sido planteada la controversia demuestran que, para resolverla, deberá acudirse necesariamente a la hermenéutica y aplicación del derecho público provincial, más espe­ cíficamente, a las normas locales que conforman el régimen municipal (arts. 104 —inc. 10—, 180, 183, 184 y concordantes de la Constitución de la Provincia de Córdoba; ley local 8102 y sus modificaciones), inter­ pretándolas en su espíritu y en los efectos que la soberanía ha querido darle, cuestión que no es del resorte de la Corte, ya que no es apta para instar la competencia del art. 117 de la Constitución Nacional (v. doctrina de Fallos: 338 :515). 9°) Que, lo dicho hasta aquí, determina la incompetencia de esta Corte para intervenir en el proceso por la vía prevista en el art. 117 de la Constitución Nacional; sin perjuicio de que una eventual cuestión federal en los términos de los arts. 5° y 123 de la Constitución Nacional pueda habilitar la instancia extraordinaria ante esta Corte Suprema (arg. Fallos: 308:2057; 308:2467; 308:2564; 310:295; 310:1074; 310:2308; 310:2841; 311:1791; 312:282; 312:943; 312:1297; 314:94 y sus citas). 843 DE JUSTICIA DE LA NACIÓN 347","Por ello, de conformidad con dictaminado por la señora Procura­ dora Fiscal, se resuelve: Declarar que la presente causa es ajena a la  competencia originaria de la Corte Suprema de Justicia de la Nación.",Horacio Rosatti — Carlos Fernando Rosenkrantz — Juan Carlos Maqueda — Ricardo Luis Lorenzetti.
